,NU_INSCRICAO,NU_NOTA_MT
1970,0e792987cf41785d8d3e5b2b754c634a6e5800e1,413.0
1971,4c11c516633f6fdd0c2138a9a3dd310aceaf5be4,602.1
1972,0dac68d7406eca065e8515480379bf65818031dd,499.6
1973,67121be59138cf000d003ed70a9c169f9bc15e08,451.4
1974,36a1214512b2ad455d7b9a7ece6dbcce28185e76,616.7
1975,2b8696ff8d33d1257333610bf975b0367554be11,598.2
1976,72466bbb9932738ed63ed91cef5253d80fdcb2a8,356.7
1977,f628538545fab53155fe16f7a4fa75277765538b,0.0
1978,877d211218ebeeb5e8a374f9d8da398fe323ac88,0.0
1979,c3a670f75a9e7cbbe639c69d0c9f37a9c8f92d92,484.8
1980,fab140351fbe05e7f5a00d2ee4a516deec22fdab,482.0
1981,ef9f10200de37256fb27f9c2014b5057a02ccce7,395.0
1982,7d247b0fb405158b5a44713ee2166dbf000cddde,612.4
1983,01b0c0b024ac178a6b7e784a3ee166967c83f01d,387.7
1984,fa71ae7cc3f0bf508e7a190c36e34daf16eec0c8,394.0
1985,f335f702cd16ae738ce30743abe2dd54669a85c4,588.3
1986,3e9cc60abea677591933756fc9a5ee43f0f2b7c9,394.7
1987,e344b143564758967850014da3f4ef10f3c63dec,454.8
1988,ff221b89b62410b12e1023eddeb62177d139a6ed,336.4
1989,78cd968305b0b7579add36ca359e4fa6fc32f6b9,0.0
1990,c9c270cd1b621f1cd2749be502132f28e11c9cea,0.0
1991,f43a159feaf0138db8b9a04edcc2ff68675d87aa,383.0
1992,00bce7ff86ba11e2b851d17b6646cf3ea02a04e1,445.6
1993,80940a79e756cc90a486b4801526cc715ec0a6ab,586.9
1994,0ef024865d8e8afda0c43a4d1784f307b701d0e2,402.9
1995,5bb422a127eec8ca811fccc01a5260807274f40c,0.0
1996,b37c638584dca4b6af8a41eaa8390d8544f9f7b0,531.0
1997,3229342a8196ec80303288395a5f6b48ccd6d5e6,385.1
1998,656a22b299801bd1c20a74f7d846b57826903608,462.1
1999,3f6bffc2e685bafa4c87efd3d7f8995697f62cfa,425.6
2000,fffdee344371dfb8928dc8774828d8dbb2a4a0d0,490.0
2001,583c4ecc7f6e4316dc767245108352e85707f3c7,427.9
2002,15088536b4ea54b0c882a0a16c4b895f081ccc4c,0.0
2003,c2a3b1e616990b4bd16e87371ac213138c6cf4b5,0.0
2004,8b9ff09ed904f84c1be0ddd00b04fcc4f2e79207,0.0
2005,be1cfe6414df2d7b24aa1a0de44d9422ae1d3707,758.6
2006,2d1ccf347b31d4d3f54b9d124f257c49b58b6914,534.2
2007,c8b1b80912f4ccbaf5afd458746443f62872b718,0.0
2008,dc77d1b26de578150ed1ef27bc5f02b3ea978fab,444.0
2009,d2e57b39e57df37531b476f28bb208d5865c2d59,479.6
2010,8cd491c404f38b497dbe21604600614e3ae67cc1,614.9
2011,772ef9308fd8352cf5d293dc942fe1eae06b201b,422.5
2012,9f9e0ec936026cd2222ebd5c571f257d321d53ed,0.0
2013,05924b5abb887feb9f92e1be8816edcdcbb7c0ed,485.3
2014,54c7718ad7db29bcb6b9e4794f4c75ecf03f077a,407.4
2015,3dc28b160f2342ff776cd8bd5c5fd6c427598c25,358.1
2016,1bd11a80b10302f02376d8b755ca5a296eea87ac,620.0
2017,b7cd06881323be20dd9ec9bc192a27663af06c3f,372.7
2018,be8a24e95bcd6e24eeae97a0e5c0c98829d0b2f6,608.6
2019,8188ffa78cb6f6ef245a08e8da0e07e1f5220ead,406.7
2020,aa2043e4cc00746120a48a5a273be4d1c64546ff,464.2
2021,be8d9bb46d744dfed1feed3fbb3d2604476d52c0,928.5
2022,4ea4f25a8d880bc41dc2ac3f02d07350bdc08387,422.5
2023,b8b5e0fc1b8ec5cbe78122472cbe1c8f7981412c,422.7
2024,ede9c365912bb04abd2bedfb10bcae4e2230c0c2,389.0
2025,b9f75b1f9bf32aa441f92fd5855f2b0013596e36,574.6
2026,240f9098aa7b4364fa5b87613403cf504dd24bad,0.0
2027,0632bc5da404150b81278e4e284a82a8b4c0c702,513.8
2028,6d84d1cf00992a6934b1691d44b89c8caf208a13,580.1
2029,a7c984ddf381c06cb69d1f95fd6d49b7d4191ed3,0.0
2030,c3a3b3565df6d1d9e3d8fb873fdae8a1854ab48c,509.3
2031,cd53e89ae89e73ec15a7670738eb8d883f8f5f9f,533.1
2032,42912f0e7b1297d886daa4a11c6d6283c7b69456,414.6
2033,20a89323fa365fe08f641cfae48e56fc867f0653,397.9
2034,0156e5809532a392cc364b1a8f47a19f565f2e7f,0.0
2035,6a60411754fadd5f8bf38c2e7039badb1b8b909e,449.6
2036,1fb4667873a6542430603ef4003a011b4d6ffd5f,667.9
2037,c733a3acaa68c9129e659c3832dbc1fc528ac103,415.0
2038,b2a64c6ea147ee35526240f69741d7273bbf44c9,0.0
2039,5f7e7db184635e9d9ba517b655e78b87d5bc06f7,411.7
2040,4b45f00ac8b41f50691ab59854f280d3e38e3560,791.1
2041,93a1ea1aedb324fddcede39625212170b6f18019,0.0
2042,f65495c248132406b5150f4f07aba8c67ac06a9e,0.0
2043,93d189336174a2f7a03ca33ff618d44e2fbc5c84,372.4
2044,db147681276771ab1730ce5738aa15d1a6b69aa3,414.5
2045,0396da7f49e958213def4bb853a6677a526fd2f2,0.0
2046,b1101fcfcb36d56c4659e8108d237449cc46cf4b,0.0
2047,7b0ea6672546b52c7d5cc97c10ad61c88f06a6cb,0.0
2048,8e8f49fcf2282dc438f26b828dcdfda95714ff30,431.0
2049,c961c1d7a08d15f217626e273fdf2785d48e9c8d,643.7
2050,ed815cb5a5ba04f4ec7d3c209b659d47790fa497,0.0
2051,109a57e6dcbeef5ab2b118a8cad102b4df38fb64,469.3
2052,5a942e0a05e2aae46bb26ab864356a3f4d81dfeb,0.0
2053,42bfdf3ee1eaee7712424f0379a169b0af690487,469.3
2054,b86a77098ebe85093a64d707cfeb59c76bde8117,554.2
2055,1214f7043ae7996e72754ef11dd22d1093844390,0.0
2056,1a61221eacf6d73d546249c7e12df7f16847ae57,572.1
2057,c4eb327e6618f5c7126ffce95fd7a346ed95606f,0.0
2058,6e6d87a74660482724aa5457cb106f97a158a504,0.0
2059,63f15c8fa99c6e6764ea04ee9c70fe35a9d294cc,0.0
2060,4151ac5bfe7e1e0d813dcec7284aac4d5daf33d8,0.0
2061,9b1bea567fee995d9f9153a55ccca090185f014b,643.7
2062,a73122b734f7f3a746ff961cdd76add3d521e9d8,389.0
2063,0da83d97b685bee92f2981f27550b6d76daf8022,749.1
2064,791e76ca6ffdd38333d70c62c31ea720477443c6,422.5
2065,4cd3821a6b05d7979061ac6f5f0fc91e0878ad4f,400.5
2066,53384c42f884deb82fa1670340c5a46fcfe74d08,553.3
2067,f6a9fef0f0923c9d4b12621ee58484f2ab0e838f,453.4
2068,aaf3ee1663ecf5d74b80fdf713f6160223eb5fae,679.9
2069,6131a9bdf2d85c90d320ad0494a4d58c67dbe290,459.1
2070,59155ec92064c5ebc0ccc70601752dad3982d88e,0.0
2071,a0ba868c06921499cd928540fec06fb0f79c5e7f,342.2
2072,cf8302432950f89216744f3ffad94b421c258827,425.7
2073,512ebac53c44f295ccf882af8aa394857580255a,0.0
2074,0d992b4eaa0544aad44da35a0bed60bebece9cf3,376.4
2075,a972a0c709ad2e61b06bc0c5fbfa87960aa2168d,0.0
2076,6f54f756762aa9ef11bf8e978d2dfbb221d39180,642.1
2077,4a3a41374ea9c926835d6b15756658da2dcba904,0.0
2078,04cee919aca47437d8afb2b0bc41ea3df425efa9,579.0
2079,ce33df73ac80f4a2f95175c860fca19febb3105e,0.0
2080,0d3539779b49bd6bdc599b4362150a14f1d7c70a,0.0
2081,d2a533ed33aaf874e264a9eed9c1ba3253520f0c,0.0
2082,adfd7dc9af2d9e8af93d7ac17b4a40c59aeb08b0,0.0
2083,7cb0a304e2cc2da5018ba1c27b8b56edc5e55c71,467.4
2084,2115290fb8b1c9fc160b6e549f85a153b0a692c8,467.0
2085,5804507bbbf1c73c3d82e9167b8f3b5e60303be4,0.0
2086,0aeda4fe9e875953e289c7862e8bdf93748498fe,0.0
2087,51b1b9aca6f63e2c72e54d309235c8429c274bec,413.1
2088,4089a98e266250b15642d601e7a5a61a989d50f9,434.5
2089,ca94ed77f4953624bffb08700c110fc332779946,0.0
2090,c24011933bda114ec961cec52e1b4e3a76da45a6,524.2
2091,763757a6dacada4b5c704c30d7137eacfeb4ecb4,346.5
2092,039b011a92e87d93f5aa86d6c31911d669dd61ce,470.2
2093,769b3277f1bed298dab13eb9bc31904a54990aab,548.3
2094,c1676445a478dba32efe4e63d338e42e67b774d2,418.7
2095,eb1cab9547965a99618f70da6c9425892a6948d9,0.0
2096,949385dd96347406dfa88d0f89d2f8791b9a58e7,407.7
2097,4c30eee1465b7275f3bf48b66fdfff68bd250b82,437.3
2098,130fc865cb3534e05e8caca3074fbeb6840005f8,0.0
2099,be968b8358ef00d5e54ba86db05c6373a0585b67,347.0
2100,a79252a30a98cb0b7c472126547f040b08f26258,386.4
2101,bb2b5ab221a8ca4708ebe0322a7098416ac51d22,521.5
2102,1f67a7ec61ff8813c631eb388bbc2f843cfc86b7,0.0
2103,66d78d057ab3627525fd82e85ac00b8efdc8df54,0.0
2104,d54dec655efe753f1e715ff5ff416637369e00d0,575.0
2105,17ab920587eb707f4203be5ff472f66b2c53d923,632.8
2106,44b612b18d7f2cdce190f2fb34d8a69dabdd0059,355.1
2107,3aab0247cfc0611803a4623524d8d7df49d5fed1,425.1
2108,27f82ae88fdea2909c87d075b92b7d39a42f8958,597.5
2109,a3b66f8f6f16920747e21bd99fc1d919159e0b8e,0.0
2110,34333ed47110024961ff7a95cc92900ab6fbdd33,0.0
2111,e43b3be95a5a9179c73e5b5fa0e56a3df1603c77,571.6
2112,4d488d7073ac347275200ae32a51711bcd02afdc,562.3
2113,d311e97d7f0d58ad6989d84724823655565d71a7,492.0
2114,ac0d980a0c34e3a4aadb587145cfc061ffe18481,431.1
2115,ff63156e45c659f10e1353c75610a3d4d1d5ab18,481.3
2116,a837456dd0f600b1b2f4791b6fb0442f78d95643,0.0
2117,e50b29c963b6d69b0e61968b6258f32abbb7f294,0.0
2118,a13340ac17856d0142d2ae499938d89891e8b019,0.0
2119,c812369981a0fe8c2c188ce5ece4a3e09e9d4039,413.5
2120,ddae524a901986af95a6f968911f4fe10a1314b0,466.0
2121,52f5d10c4a84a8a77cdb6945f9188bd06d72d04e,0.0
2122,7afeec2052379db0d69c869bab6784b20ea708c4,407.2
2123,085204a06b7e7733d436301b4e205e67912350a2,449.0
2124,83797d1bf8140346397218425aef1b72c0976645,435.4
2125,a05e81a0c237e756cfd95a9d46c7190e17bca596,475.0
2126,51a9cc25fc70bc7c41392f6e87b34112d5eab471,373.7
2127,d0090b05a2653447578c8a82000c8a0d48175670,388.4
2128,56c985d1dde932b77969703cecd82ad30fe42914,437.9
2129,193d6e2ffd9eef392ec716659fdc23fac1d33116,362.5
2130,71edcb6d78fbeb0509dab5efc8829fd557014af7,416.7
2131,bb4ec0a4a66bea29328f27b05364af97a510cee0,514.6
2132,8e6c319400800b218957a303350718efb973ea9c,0.0
2133,7f3bb110e70011ed7c2479e9404340404dc649b4,536.0
2134,36db7700a23587cdee5e5b41eacde957501f7695,410.1
2135,10128c120f4898ffcb7defa6a353d136264e04d8,0.0
2136,1450365abdd052add205010a15af2c5c97b59fe5,600.0
2137,62ff4567eed9dbbc77520b29825c43acb97c4bfd,393.4
2138,76f4bd882da18961986d93e1bdfe2a2762e72af2,464.3
2139,133f7e7e0af4161437709761bb772e4b1b3889de,0.0
2140,6a116bac93936e67788904c666d69fed02a72a0e,392.7
2141,551d242608cca916b68554dd52926ac1fe622122,572.4
2142,578439cb0f03559a3422164dc4b5eb10c8975956,466.8
2143,6aa3e17c6bc83770c3d592e90f353c4be9fc0351,0.0
2144,24ee1a0e120d5872b0756e448fdacd3bb933af7a,756.7
2145,fb4535e6f0e5e2c398fc37a3203e693df2f80340,380.2
2146,dfcec8071e189e24919822f22287ef0a0bc81386,457.1
2147,88e671d571a8db540f7ce8724a5b841d8dcbfecc,376.5
2148,7ee531e6fbb5ba260c3e4a0d428d55d503113e4b,439.6
2149,d707bb21ea251e17f041c5ea8023aad7a24396fd,397.0
2150,ef45345bb0b4a09db3155554390d1e2557609f42,532.9
2151,8f0333d18936dba93abae9516251762a690a76d2,432.9
2152,15cda79536b7294d3090e1a28f388dd0533ac14d,559.5
2153,b09594efb645bbdc7abcab9db9bef4cd6952355b,383.3
2154,b9f47d6949e5ba59c957e1e00fd80585f50293e8,430.6
2155,855009e2ac74395d361c52ce889252b625a8aff2,483.6
2156,4bacc9a0f16d3241892e0b898da16ff2b7ec6930,383.2
2157,505b45f607e646d9e390d32c3c11d4395a14b409,0.0
2158,6c02912f351de7a84dcbc68aa622520ef2c40f0b,448.4
2159,daa134e68ca7728634d98b64cb2df991c738eb93,463.1
2160,25f51e1257b0beff9f9a395c02f60d0751ef2abc,360.7
2161,54276226cd7702d18400870b3962b2ce4b20d175,408.5
2162,9efc17958d1537e4f9208def7247264edd30cee7,0.0
2163,a70a0c34d7b25af69134c15cd03b4e517c888b4b,622.7
2164,8bc2e5e17c24713e2160cf694cb7beb794cd704f,509.9
2165,c783511b0d8f3c4979b925ef479b06a2d18684d3,465.2
2166,a2a3a6079e018f771c4feed5e8f156f12c75e94b,386.4
2167,9f62bf62797fd75c90c77d288cf4fcf0d5b60bc9,430.2
2168,0cee37077eb6a423d052323ea0deecebd51652f8,0.0
2169,a7975835c800acde0cbe02137cd6d8e22eca8757,651.2
2170,81e0c6398abd22369d6184a62668cfceaafe15e9,0.0
2171,19c25266ec728a33a700f7cebc55f1448c370dbb,464.4
2172,a017e2159876ee1ccaa0df4ec41b04198c764a72,493.3
2173,c5531d2aa3fd138c8299965f439e41b537f651be,647.4
2174,bef153124bfcc2ea04c1a5c6600dcabe1a706e95,406.1
2175,00833d00c3781f59cf291f221da1427cf9f3e148,457.5
2176,911882553e7600785185458e060737fc743906c6,392.9
2177,ca60f71d600c3e3f971bf5670a613317af83802d,601.8
2178,dd60acc7d78b126919997f3dfc3b3a2a3104aef5,417.4
2179,79315b89adb4e53276af59042771ceb81447020b,0.0
2180,40515e4d7e55b8b0c5d9e59c97270735d94629a2,0.0
2181,f9e5ded4a55baba43219704c50f4951176ae5f86,539.7
2182,78f0e8c308b8b48c6c1a537070647da6f5740177,652.1
2183,02c111e501fd009c58948226c189da8000b6fc70,382.0
2184,64b4038332016bb152a9b00df056f5729818e21f,619.2
2185,38ae8c3d97f3d32957fbc666bf9ae82dc785ba04,448.9
2186,5c378b023c3836ce7110247108b52a8e954d598f,0.0
2187,c5ccff53bcdc34872e5cd5a3b5edc7e876c946b1,537.2
2188,a4fdf2c550ee57562833e8bea6ef573283e2f322,519.1
2189,41f00df481bbaa9a288fc8d83ebe024d1ed1176e,362.5
2190,3a7a864b97d0b6ccf58c6b995100a3a6b0ec94e3,383.8
2191,859a7c3966999ba2d1fc4ed84e2fe4470b8cf795,605.8
2192,e71aabde890247e81e5a8be5f620cc9c0d0ccdee,463.4
2193,568c7baa099d6c9183ec4cb664bffbdc984a50c5,437.0
2194,b4632bbc26a61e21b64060871144ea1a473b50cc,0.0
2195,b3efbaf38594d11da966cdf6867dedb2c0678db8,338.9
2196,2dd3dd83210e8f80016107dc4face5ea65596f1b,560.7
2197,f2ea0e27d9b9ce79c4da6d45791961feb1eda1ba,354.1
2198,834dbfc0f334a9f715cb93673aa16f0c6a1d2c08,0.0
2199,8925301dd87421e7c9e4eb2b35f5aab4de77fb1e,0.0
2200,b0b5d64b5b3abcd1341741d6a335a34938934160,530.3
2201,1eb28314e12d9f43451e0a4aef16d6dbaec22d6b,0.0
2202,704fb62bd0b6566f9dde47a1474323f5c0696c28,633.4
2203,9a13edb09bc41e15565c9266e4c384dd92491e53,413.2
2204,1089167bde18f546a38bf32e537d0532d2eb6115,717.0
2205,19e22e9c8981169ddad3e56e68bc150a43f7a950,0.0
2206,05541f43ff280ec5ec115704592a5fabae668c7c,0.0
2207,9ae5b1b7578f527337aca1c61cbc9e3221dbe6b6,348.2
2208,e70776594f34315ec283b3c808440351850df0a8,463.0
2209,6c48ad600a8846f96fe841e70b29e8526027957c,0.0
2210,f66b663d03c71e1c5c06eebf8391bbc569ec4748,369.7
2211,b74495dc73b8170e08569f50c37ef54f06cf5457,0.0
2212,f4884b8499d061014beab58fc163df48c2c884fb,401.5
2213,c60b5edc405d33d60582ba9939bfb23b2b25b583,356.3
2214,275dbf5782d8cb4d2b444ef0a80782d9edef9307,0.0
2215,664d87f57ae3dbeef8615f9d75471b4d41806ce5,397.5
2216,fcbb70ca92286a3f10f6bb090135b4a5adbc3f11,0.0
2217,8a4391abc79c64a13e60c6aaeaf2e8e494d3aea4,622.4
2218,6faaaa082369061d6b6a99e1d3ad05736a7c34ed,479.9
2219,5c7fae8660523d891ca0136a22cdfc9e3f2d9a0c,492.2
2220,16be20b88a8268b954347612af7ab37636359355,0.0
2221,0afec8105321cc0f9a0324bfc8412407aeb0b393,465.9
2222,eef7db7d8b77abe94e29524778a1aa8ff76df781,0.0
2223,8bbd77d56ec15ba40e5ac404c0bc94869ec363cf,521.3
2224,c345a8209383cc6f3ece2e7c40dc0f4091420b39,434.5
2225,a509da1742da36cc89290f268031173d6c02dc63,522.7
2226,eee31941c9a15ef27896aa58eb1e86cb52740dc5,0.0
2227,0fcd8afefcf47d60b9fb87b7521cadf8ced9be57,376.7
2228,d433e6e4eca847b81f68148f22ba6304a1350c70,531.6
2229,f7a7f7605b2b4f51f84d7812d3b322ea883249e8,445.1
2230,1b09dac234528aa6d2dfe5f990f77da4fc65768a,379.2
2231,517b92ea81a697c91f17969f77a0a461b64997be,585.4
2232,1a476aa7e8ab945d9f2c3bdf6dd5c6b7d6da4505,0.0
2233,bd5d26e62cd45b5ce64868e1beab4778d709fc64,475.1
2234,87ebc93894abd910eab0ebb1910c974c21468d12,515.6
2235,c262a749861b72aa3c15f3afc4059d196e3067f0,0.0
2236,ca1a2641c7176e90d72daaf11be5736933644641,582.2
2237,486eb8747ea4f246bc82e9df7508909e9723facf,0.0
2238,5b5b113b2598a9b93ccce2777256dd0c6f080145,374.8
2239,f05d6f27c11346e4cf5fd49d201301e9b61508a1,0.0
2240,f35a9a66f488d940cdf728cde2d1de94e607c4d8,350.2
2241,4bb1c7999ea707d5631d3aef3a80177c4adbd4e8,428.3
2242,245f3c2d6f83b0d7de0eafe4ba6885a0c6e0b8b1,440.8
2243,49fec1f45e2aec87a4f45db624eaac5c2b22962b,370.8
2244,aefe10e88b12c2db5e2c4042ec84d542afa34436,367.5
2245,831a554bc210aae41c55a8fadefaf5f5b6b57078,670.7
2246,b5c4d4cdb7181da0e31484c1643ace6ea9b9ccb7,602.4
2247,80ff901eec9640d285bfb2f9d54503a23ec78edf,0.0
2248,82f87f999ef9eb885376eb293c98e0d24c1c0775,0.0
2249,ee671c65a415061b593dcdb6dfb69fdd3f0f3949,546.3
2250,88c869a5bb6c1f4e707fb69493e05a22dd92114c,727.0
2251,8c9da57e0c252738518df22422079bd0e9532ddc,419.6
2252,a02d6a43329d2e80023cf23da55028036280c246,495.8
2253,414195dc869c8936aabfd92e01dcccf05b5286c4,0.0
2254,6a70befb31b7344771185ea36b3448388247a4ca,0.0
2255,bf1729d377b6b22a3136785945ddaed39871db12,382.1
2256,f6479bca2217f6dda8957b89a8b52527c921c89c,0.0
2257,e059a14cb18302b154bcf01fe05c4862f5acd9df,475.7
2258,c2ec2a890d52d7b76f03f7e560612b4ad787e6ef,0.0
2259,1564df692d0a64c7dc1587cb6ecf5e973143b102,542.7
2260,634e9b35097032a9595a1e898c20ae02087fe506,410.1
2261,66374f3a36a6304383a3aed56d7b8d38edb872a7,426.0
2262,968113765be995587d313248ca74216603daac3e,387.6
2263,52699793d55f39152ffc16d30cb0b732face85e2,0.0
2264,fc9f8b90b53ca7f011948af6771d63217fd371bc,395.1
2265,c7822ff4e20895ca953fb3fe71b6ad4078b6281b,0.0
2266,10c86fae9c84a9f8ac0e5b6f1b872b2e97928b8d,0.0
2267,c80548ba80dc06fe7f952b6d46a541477d0ec65b,0.0
2268,4aa241d9be745d5e47e3a8a0c1d606c9878a91df,645.8
2269,873db9c4af614a98c8177a08dc9dbc8391e2a5cc,0.0
2270,03a871e40ccef4f1d570b9cf27afb27ab6d1f35a,382.8
2271,5ea6829f84323da79bcc652c24a82e2374af1a98,497.7
2272,33e69bb3800fd41adb461fb6b2247145345634c1,674.0
2273,59635391444e7d9e0b8521e30e01f8926fe28204,364.1
2274,d932d1f79cc2f378bb062e12e4b20a8a59bc63d8,397.7
2275,559672741efc90bf174f3cd83609d9de577e0dea,0.0
2276,8ecd769ca0d3a1f8658e6e3ea2f073306ab171d5,0.0
2277,556802f575493ba712ede7a5f9659201f60c5043,0.0
2278,7aee63d569743515ffe766e3feacef8ad7714270,474.0
2279,cfd0bc5f5968e253b16d7a48a39328b7d143efa6,488.7
2280,96a358cc3423af4a6d6c0798a1d11b863367a612,554.8
2281,e7cfbcd18b8d3896bbe80fa618467f11c1e5c119,494.2
2282,a49b010075be6ea1fbe200b3a4482f8db22935bb,383.5
2283,aa783515ff738d23f6adae631cbf51ab58fae5b7,453.8
2284,fd95ade5272531152f2b812d1cb0dd152bfa0678,0.0
2285,c3705ddc7fa0f7a6c52e847cecc626ed1c29e52d,411.6
2286,510862ea3b620d1546ec1de5bd0747e9814c03b1,373.6
2287,5465919b4d336bbe836eff75f4b5938eafdb863f,487.9
2288,59230f0cbc1d1bf861b8fd4e8a71590ae8b89a07,0.0
2289,a8c411d8342cdb098e1cf95684f42e9bb9378861,544.6
2290,88b2df87e6e0a8c9272d26276986e4854cc0a516,473.1
2291,fc59feb8b75f22a86ef27bf267a3e7f8712b8a42,511.3
2292,0e8c4d7cb64e48279a35f17e2a7daafbf086d74a,477.0
2293,f3ec22388ed99e774eb6061402dcccec6c752f4a,399.6
2294,a4aabcd700916946086484109b24e93fcf1afd5a,0.0
2295,e1fbacc49f716328a083f9dbf582634cc06a8788,0.0
2296,171b73d1f977fa036496f24235246fe1d4b908b1,0.0
2297,06b76c46f0ee949f0ab7be51f935ec3c28555c5d,0.0
2298,36cbe0bcd7f87dcdf90dd80aeb0c329750494aa0,0.0
2299,11673ed83a0b38c8c9eb7d433ce3e6be62728227,486.7
2300,0a7114f2651f9950f6b26403af84850cdfa6952e,0.0
2301,2e4aa161f3b3cfc370ef03b4bdeb200e4fe23d65,470.3
2302,429852d4cee9e8493c4c0f9b39041ce36f273902,0.0
2303,6ad6009351c9509a0651c645a9b1fe17511f21a8,0.0
2304,0c48fa375c471885cbf20a651c6667bd37722c7b,0.0
2305,a1566334143f4bdfe6c9dbb7e9d081ba11cacd14,580.4
2306,17588b6e96d3879ea23c2ca570e0836cd993ee07,0.0
2307,dcc85bf9eef117aaa1c1de4619d9f2f52efd7b68,502.2
2308,c5baf118bd7fba6fe5b151a3808e0a086a70a612,0.0
2309,d2a0ab1bdcbb6a935f251251bd351bceded53443,0.0
2310,2a025b7f161d1a3fb2aa71bcacb24ee8f309e3ec,0.0
2311,77afc294bc91231448719e84c2172a01a8b14de6,357.5
2312,fe11eb3740005701931aba6ae42a0176c3b7bf94,452.7
2313,ceda53a524cbd1c0255de4af3f829ec8e698851b,0.0
2314,f42ba849a8b102e802c1d4eb6471114bdf2c92ca,0.0
2315,0e0f3edd6942644821f3a524324257f3a073ca2a,468.4
2316,23e0b51ae405dcfdbf9b9916f9e55de4e3db6aff,461.2
2317,f276df735911779a1ff5d835bcaf6d214d3effcb,0.0
2318,20b09a8ae57394e6cad0a2dbe1e436fb41430166,507.1
2319,298bcba6ae69f6f7d31a68dfce32acd5b1420b65,508.4
2320,6caf3bb3d3d47b7e0f94d38d2a9df42983baea52,0.0
2321,f948ef2230e786ef593c7c4a86e47620453ae8cc,382.6
2322,eeecb5149ff0cbf59351b2a42b5d71814fee6158,334.3
2323,ac2e0816e652cf5260cb45260a9db9a29833b15a,428.5
2324,f8413a0ac36dc1a0a59b0773d379e6214bff12a3,405.5
2325,1a9819a1016e7e93f904c44fc6941801552e27fb,366.0
2326,2a13cec7699aceeeddef567b3cf896c1e9365cab,0.0
2327,62ec1107cb4bd781ac13c6e4e7a0e44f27f316ee,0.0
2328,a3d09f8b1233436ca38409f8c2127f3a57049cb3,0.0
2329,2a289379a56b3fccb4f825808cb8cb62e3464de4,0.0
2330,14a62b2ff36bc2ba66fcb6b4a2401359866b1435,787.1
2331,f1f40995a03ec646ede76673c4058d4286ee5d86,413.0
2332,ea4d2f256b094b4414574ea67320c3e2204fac10,512.6
2333,205142cfb5053b476483020f0128e68d0ff66a4f,0.0
2334,974537a130b3e5947e0d114c2624859b10affa6e,0.0
2335,511409d7b89bbdc33908a9f7d8a88281725d30f7,0.0
2336,2fffc2354ce66a2749250070ce91113dfb3d29eb,491.1
2337,8ae80d6ac3e2828514467c5b6388ea1619ef001c,522.0
2338,232129e63278dac8d9f82baaf23c3534bae396d3,571.1
2339,f5187e928a06df7f5893dad371d369addd05a751,367.5
2340,e366080005222df476c35a67b0e008005e41916b,636.8
2341,c1fa33596abab41bdd213972ae7f9da1e6c4c279,0.0
2342,d0d090255785236abb819b4381eccc5bb4fa8780,0.0
2343,4eddf63f1894597b6fccb444d0b3af2fda07408f,427.5
2344,98ed70e91cd47bada7c7e04874e67081b9c0a0fb,0.0
2345,49350b0634798bde6649569eca496786e5d1bce7,0.0
2346,e046ad101fdafcc2bff2938bc966371938895165,0.0
2347,5f65e9cea038483e95b1571d789b04474742331a,438.9
2348,722d97009100f6a48bafc0d06bf27c4df3d9d0c3,0.0
2349,b17ced34952e5be0f0b3c21c873c8809467bfbea,0.0
2350,9b674f2aa793e02aa4cc1014cdf367ecb60b3553,582.4
2351,803162024415686a9cdd15cbce5ab265be727de1,430.2
2352,18c31ee038a03d960fff336e75fda48d49c13152,0.0
2353,2f4d0ba8b7960ef522a09e027c2e6b6205497075,392.2
2354,ec8023fe855579afd62dd4a8a6da60b7fc6793b2,431.8
2355,a8431c5dc49e110d42ca9b3b8ea956582bdc4844,547.5
2356,dd97e0ca3de4a5b8a02e78270b75ca0ebe203ebb,384.7
2357,1e6a6af52a2b0f254f198fc26312b8c47261aeba,0.0
2358,188cde61038965b9bc1c874f7d81f3fd7c3815f0,0.0
2359,6a2aa4caed6c6be94439dcd364528079b131287a,0.0
2360,c02439fcc09f72a19a3bd4e42ef9abad23b96f5a,459.6
2361,5075256486748587164fc3170622af701b21fc87,444.4
2362,12357b2bb019bf1694ffe33a3218bd3bd54c45cd,422.9
2363,d8c79f03dc32ca0d7453c7d1f0ec0447d79f7eee,694.3
2364,89d9dc4d9de06f2d0cdd4dba2997b09cb094f084,640.0
2365,75b7f61b22b17fdcc865fe1a75238f4090f25d7d,0.0
2366,92d49b237a1812dc06948114e9d1ed2ef1b46768,562.1
2367,7a48ae2165b2829894c952ab60838a7af20168e0,720.1
2368,1ad51bbf7c21c610b0ac548d521f32e674fb524f,380.4
2369,c7eac1d3a958cdf037b5ba6b40091feddd854f11,0.0
2370,835ce6032947fb96ecde73b33b6caf66ae4e556d,443.7
2371,0d5812d99dfb4e0ed04dfd964ecaadc8ac088468,404.9
2372,425f9cc3da2ba9f7456741f422840246688bbda8,605.2
2373,b6e88ccc0391dece267c4d9b48c44490903b46b4,0.0
2374,d7629981932ce24db6a7b5b517fb45a596617b38,475.7
2375,310c3f8dd45384575fa7e50214be3bdef8544d34,0.0
2376,53d44c22cf452cc8853c229cf25fa07a2abf1f28,472.9
2377,13eccb901c037133fe76ecbbed58904572ff2775,0.0
2378,d17a26497cbda25c25835ce0b4aa419ed30f2a78,422.4
